Omega RDXL6SD Serial No. 002543 - Logged Data,,,,,,,,,,,
Date:,30-06-17,,,,,,,,,,
Time:,Sample No.,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Cold Junction 1,Cold Junction 2,Cold Junction 3,Cold Junction 4
9:20:13,141,80.4,79.6,79.8,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:14,142,80.3,79.7,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:15,143,80.5,79.6,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:16,144,80.4,79.7,79.9,79.4,1562,1562,82.4,83.8,84.5,86.2
9:20:17,145,80.4,79.8,79.9,79.4,1562,1562,82.4,83.8,84.5,86.2
9:20:18,146,80.4,79.8,79.9,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:19,147,80.5,79.6,79.8,79.5,1562,1562,82.5,83.6,84.4,86.2
9:20:20,148,80.5,79.8,79.8,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:21,149,80.6,79.6,79.8,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:22,150,80.4,79.6,79.8,79.5,1562,1562,82.6,83.6,84.5,86.3
9:20:23,151,80.6,79.7,79.9,79.4,1562,1562,82.6,83.6,84.4,86.2
9:20:24,152,80.4,79.7,79.8,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:25,153,80.4,79.6,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:26,154,80.4,79.8,79.9,79.4,1562,1562,82.4,83.6,84.4,86.2
9:20:27,155,80.4,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:28,156,80.4,79.7,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:29,157,80.3,79.6,79.8,79.4,1562,1562,82.4,83.6,84.4,86.2
9:20:30,158,80.4,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:31,159,80.4,79.8,79.8,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:32,160,80.4,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:33,161,80.4,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:34,162,80.3,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:35,163,80.3,79.8,79.9,79.4,1562,1562,82.4,83.8,84.5,86.2
9:20:36,164,80.4,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:37,165,80.4,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:38,166,80.4,79.7,79.9,79.4,1562,1562,82.6,83.6,84.5,86.3
9:20:39,167,80.4,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:40,168,80.5,79.8,79.9,79.4,1562,1562,82.5,83.6,84.4,86.2
9:20:41,169,80.6,79.8,80,79.5,1562,1562,82.5,83.6,84.5,86.3
9:20:42,170,80.6,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:43,171,80.6,79.9,80,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:44,172,80.7,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:45,173,80.7,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.2
9:20:46,174,80.7,79.9,80,79.5,1562,1562,82.6,83.8,84.5,86.3
9:20:47,175,80.8,79.8,80,79.5,1562,1562,82.6,83.8,84.5,86.3
9:20:48,176,80.7,79.8,80.1,79.5,1562,1562,82.6,83.8,84.5,86.3
9:20:49,177,80.7,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:50,178,80.8,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:51,179,80.7,79.8,80,79.3,1562,1562,82.5,83.8,84.5,86.3
9:20:52,180,80.7,79.8,80,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:53,181,80.8,79.8,79.9,79.4,1562,1562,82.6,83.6,84.4,86.3
9:20:54,182,80.7,79.9,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:55,183,80.6,79.8,79.9,79.4,1562,1562,82.5,83.6,84.4,86.3
9:20:56,184,80.6,79.8,80,79.3,1562,1562,82.5,83.8,84.5,86.2
9:20:57,185,80.7,79.8,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:20:58,186,80.5,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:20:59,187,80.7,79.8,79.9,79.3,1562,1562,82.6,83.8,84.5,86.3
9:21:00,188,80.7,79.8,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:01,189,80.6,79.8,79.9,79.4,1562,1562,82.5,83.8,84.5,86.3
9:21:02,190,80.7,79.8,79.8,79.5,1562,1562,82.5,83.8,84.5,86.3
9:21:03,191,80.6,79.8,79.8,79.5,1562,1562,82.6,83.8,84.5,86.3
9:21:04,192,80.8,79.8,79.8,79.5,1562,1562,82.6,83.8,84.5,86.3
9:21:05,193,80.7,80,79.8,79.6,1562,1562,82.5,83.8,84.5,86.3
9:21:06,194,80.7,79.9,79.8,79.5,1562,1562,82.5,83.9,84.5,86.3
9:21:07,195,80.7,79.9,79.7,79.5,1562,1562,82.5,83.8,84.5,86.3
9:21:08,196,80.7,79.9,79.8,79.5,1562,1562,82.5,83.8,84.5,86.3
9:21:09,197,80.7,80,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:10,198,80.7,80,79.8,79.5,1562,1562,82.5,83.8,84.5,86.3
9:21:11,199,80.8,79.9,79.8,79.5,1562,1562,82.6,83.8,84.5,86.3
9:21:12,200,80.7,79.9,79.8,79.5,1562,1562,82.6,83.8,84.5,86.2
9:21:13,201,80.7,79.9,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:14,202,80.7,80,79.9,79.5,1562,1562,82.5,83.9,84.6,86.3
9:21:15,203,80.8,79.9,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:16,204,80.7,80,79.8,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:17,205,80.8,80,80,79.5,1562,1562,82.6,83.9,84.6,86.3
9:21:18,206,80.7,79.9,79.8,79.5,1562,1562,82.5,83.8,84.5,86.3
9:21:19,207,80.8,79.9,79.9,79.4,1562,1562,82.6,83.9,84.6,86.3
9:21:20,208,80.7,79.9,79.9,79.5,1562,1562,82.5,83.8,84.5,86.4
9:21:21,209,80.8,79.9,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:22,210,80.7,79.9,79.9,79.5,1562,1562,82.5,83.9,84.6,86.3
9:21:23,211,80.7,80.1,79.9,79.4,1562,1562,82.5,83.9,84.6,86.3
9:21:24,212,80.9,79.9,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:25,213,80.8,80,79.9,79.5,1562,1562,82.5,83.9,84.6,86.3
9:21:26,214,80.9,79.9,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:27,215,80.8,79.9,79.9,79.4,1562,1562,82.6,83.9,84.6,86.3
9:21:28,216,80.7,80,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:29,217,80.8,80.1,80,79.4,1562,1562,82.5,83.9,84.6,86.3
9:21:30,218,80.7,80,80,79.4,1562,1562,82.5,83.9,84.6,86.3
9:21:31,219,80.9,79.9,80,79.3,1562,1562,82.5,83.8,84.5,86.4
9:21:32,220,80.9,79.9,79.9,79.4,1562,1562,82.5,83.9,84.6,86.4
9:21:33,221,81,80.1,79.9,79.3,1562,1562,82.6,83.8,84.5,86.3
9:21:34,222,80.8,80,79.9,79.3,1562,1562,82.6,83.8,84.5,86.3
9:21:35,223,80.8,80,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:36,224,80.9,80.1,80,79.4,1562,1562,82.5,83.9,84.6,86.3
9:21:37,225,81,80.1,80,79.3,1562,1562,82.6,83.8,84.6,86.4
9:21:38,226,81.1,80.1,80,79.3,1562,1562,82.6,83.9,84.7,86.4
9:21:39,227,81.2,80.1,80,79.4,1562,1562,82.5,83.9,84.6,86.4
9:21:40,228,81.1,80.1,79.9,79.3,1562,1562,82.6,83.9,84.6,86.3
9:21:41,229,81.1,80.1,79.9,79.4,1562,1562,82.6,83.9,84.7,86.4
9:21:42,230,81,80,79.9,79.4,1562,1562,82.6,83.8,84.5,86.3
9:21:43,231,81,80,79.9,79.5,1562,1562,82.6,83.9,84.7,86.4
9:21:44,232,81.1,80.2,79.9,79.4,1562,1562,82.6,84,84.7,86.4
9:21:45,233,81.1,80.1,79.9,79.4,1562,1562,82.6,83.9,84.6,86.4
9:21:46,234,81.2,80.1,79.9,79.5,1562,1562,82.6,83.9,84.6,86.4
9:21:47,235,81,80,79.9,79.5,1562,1562,82.6,83.9,84.6,86.4
9:21:48,236,81,80.1,79.8,79.5,1562,1562,82.6,83.9,84.6,86.4
9:21:49,237,81.1,80,79.8,79.5,1562,1562,82.6,83.9,84.7,86.4
9:21:50,238,80.9,80.1,79.9,79.4,1562,1562,82.6,83.8,84.6,86.4
9:21:51,239,81.1,80,79.8,79.4,1562,1562,82.5,83.8,84.6,86.4
9:21:52,240,81,80.1,79.9,79.4,1562,1562,82.6,83.9,84.6,86.3
9:21:53,241,81.1,80.2,79.9,79.5,1562,1562,82.6,83.9,84.7,86.4
9:21:54,242,80.9,80.1,79.9,79.4,1562,1562,82.5,83.9,84.7,86.4
9:21:55,243,81,80.1,79.9,79.5,1562,1562,82.5,83.9,84.6,86.4
9:21:56,244,80.9,80.1,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:21:57,245,81.1,80,80,79.4,1562,1562,82.6,83.9,84.6,86.4
9:21:58,246,81.1,80,79.9,79.5,1562,1562,82.6,83.9,84.6,86.4
9:21:59,247,81.1,79.9,79.9,79.4,1562,1562,82.6,83.9,84.6,86.4
9:22:00,248,80.9,79.9,79.9,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:01,249,81,80,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:02,250,81,79.9,79.9,79.4,1562,1562,82.5,83.9,84.6,86.3
9:22:03,251,81,79.8,79.9,79.5,1562,1562,82.5,83.9,84.7,86.4
9:22:04,252,81,80,80,79.4,1562,1562,82.6,83.9,84.6,86.4
9:22:05,253,81,80.1,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:06,254,80.9,80,80,79.5,1562,1562,82.7,83.9,84.7,86.4
9:22:07,255,81.1,80.2,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:08,256,81.2,80.2,80.1,79.3,1562,1562,82.6,84,84.7,86.4
9:22:09,257,81.2,80.1,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:10,258,81.1,80,79.9,79.4,1562,1562,82.7,83.9,84.6,86.4
9:22:11,259,81.2,80.1,79.9,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:12,260,81.2,80.1,80,79.4,1562,1562,82.6,83.9,84.7,86.5
9:22:13,261,81.1,80.1,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:14,262,81.1,80.2,80,79.4,1562,1562,82.5,83.9,84.7,86.4
9:22:15,263,81.2,80.4,80,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:16,264,81.3,80.5,80.1,79.4,1562,1562,82.6,83.9,84.7,86.5
9:22:17,265,81.2,80.5,80.1,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:18,266,81.3,80.3,80.1,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:19,267,81.3,80.3,80.1,79.4,1562,1562,82.7,83.9,84.7,86.4
9:22:20,268,81.4,80.3,80.1,79.5,1562,1562,82.6,84,84.7,86.4
9:22:21,269,81.2,80.3,80.1,79.4,1562,1562,82.6,83.9,84.7,86.4
9:22:22,270,81.3,80.3,80.1,79.5,1562,1562,82.6,83.9,84.7,86.4
9:22:23,271,81.1,80.3,80.1,79.5,1562,1562,82.6,83.9,84.7,86.4
9:22:24,272,81.1,80.3,80.1,79.5,1562,1562,82.6,84,84.7,86.5
9:22:25,273,81.1,80.3,80.1,79.5,1562,1562,82.7,83.9,84.7,86.4
9:22:26,274,81.1,80.3,80.1,79.5,1562,1562,82.7,84,84.8,86.6
9:22:27,275,81.1,80.4,80.1,79.5,1562,1562,82.6,83.9,84.7,86.5
9:22:28,276,81.2,80.2,80.1,79.5,1562,1562,82.6,83.9,84.6,86.4
9:22:29,277,81.4,80.3,80.2,79.6,1562,1562,82.6,84,84.7,86.4
9:22:30,278,81.2,80.3,80.2,79.5,1562,1562,82.6,84,84.7,86.4
9:22:31,279,81.4,80.3,80.2,79.5,1562,1562,82.7,84,84.7,86.5
9:22:32,280,81.3,80.3,80.2,79.5,1562,1562,82.6,84,84.7,86.4
9:22:33,281,81.3,80.3,80.2,79.5,1562,1562,82.6,84,84.7,86.5
9:22:34,282,81.4,80.2,80.1,79.5,1562,1562,82.6,84,84.7,86.4
9:22:35,283,81.4,80.3,80.2,79.5,1562,1562,82.7,83.9,84.7,86.4
9:22:36,284,81.5,80.4,80.2,79.6,1562,1562,82.6,83.9,84.7,86.5
9:22:37,285,81.6,80.2,80.2,79.5,1562,1562,82.7,83.9,84.7,86.4
9:22:38,286,81.4,80.3,80.1,79.6,1562,1562,82.7,84,84.7,86.5
9:22:39,287,81.5,80.3,80.1,79.6,1562,1562,82.7,83.9,84.7,86.4
9:22:40,288,81.5,80.3,80.1,79.6,1562,1562,82.6,84,84.7,86.5
9:22:41,289,81.5,80.2,80.2,79.6,1562,1562,82.7,83.9,84.7,86.5
9:22:42,290,81.4,80.3,80.1,79.6,1562,1562,82.7,83.9,84.7,86.4
9:22:43,291,81.4,80.4,80.2,79.6,1562,1562,82.6,84.1,84.8,86.6
9:22:44,292,81.5,80.3,80.2,79.6,1562,1562,82.7,84,84.7,86.5
9:22:45,293,81.4,80.2,80.2,79.6,1562,1562,82.7,84,84.7,86.5
9:22:46,294,81.3,80.3,80.2,79.7,1562,1562,82.7,83.9,84.7,86.6
9:22:47,295,81.2,80.2,80.1,79.6,1562,1562,82.6,84,84.7,86.5
9:22:48,296,81.2,80.3,80.2,79.6,1562,1562,82.6,83.9,84.7,86.4
9:22:49,297,81.2,80.4,80.2,79.6,1562,1562,82.7,84,84.7,86.5
9:22:50,298,81.2,80.3,80.1,79.7,1562,1562,82.6,83.9,84.7,86.6
9:22:51,299,81.1,80.4,80.1,79.6,1562,1562,82.7,84,84.8,86.6
9:22:52,300,81.1,80.3,80.2,79.7,1562,1562,82.8,83.9,84.7,86.5
9:22:53,301,81.1,80.4,80.2,79.6,1562,1562,82.6,84,84.7,86.5
9:22:54,302,81.2,80.4,80.2,79.7,1562,1562,82.7,84,84.8,86.6
9:22:55,303,81.2,80.4,80.3,79.7,1562,1562,82.6,84.1,84.8,86.6
9:22:56,304,81.3,80.3,80.2,79.7,1562,1562,82.5,83.9,84.7,86.6
